Die Simpsons	gut	Nachbarn	Ich suche dringend neue aktive nachbarn bin mehrmals täglich drinn einfach adden jacky5101995
Tower Defense	gut	cool	Einfach lustig und macht spaß
Call Of Duty Heroes	gut		Cool
Farmville 2	gut		Läuft super . Wann wird der Seefahrer freigeschaltet. Bin Level 50 und es wird langweilig.
Die Simpsons	gut		Hat nie etwas voll cool
Subway Surfers	gut	Gut	Super scheisse game
Call Of Duty Heroes	gut		Lagt zu sehr
Hay Day	gut	gut weil ich nicht gelb hade um mer zu dauen	ader das ist trotzdem gut
Bike Race Free	gut		Saugeil
Die Simpsons	gut	Ha bin Hacker	Ich hacke mir money haha ne verarscht
Bike Race Free	schlecht		C
Die Simpsons	gut		Endlich das update für krusty land jetzt ist alles perfekt :D
Tower Defense	gut		Läuft :-)
Angry Birds	schlecht	Zuviel Werbung	Ach waren das Zeiten, als man Angry Birds noch ohne in-App Käufer spielen konnte. Inzwischen nerven sogar Videoclips und das auch im mobilen Internet. Gier frisst Hirn.
Hay Day	gut	super geil in level 54:D	super game immer was zu tun Lust vergeht nie ein richtiges super Name würde 10 Sterne geben well done super cell
Call Of Duty Heroes	gut	Cod heros	Hammer
Call Of Duty Heroes	gut		Sehr gut !
Hay Day	gut	Geil.....	Diieses spiel ist mega♥ich liebe dieses spiel
Bike Race Free	gut		Geil!!
Subway Surfers	gut		Beste app
Bike Race Free	gut	Suuuuper	Macht echt spaß wird nicht langweilig und kann man ohne W-lan spielen! 👍👍👍🚵
Hay Day	gut		Super Spiel
Subway Surfers	gut		Geilomat 5000
Die Simpsons	gut	COOL	COOOOOOOOOOOOLLLLLLLLLL
Hay Day	gut	Super Hammer geil	Echt ein Super hammer geiles Spiel
Subway Surfers	gut	Cool	Echt cool wirklich
Die Simpsons	gut	Manuela	Voll geil
Subway Surfers	gut	Subway surfs	Das 2 Beste Spiel der Welt
Die Simpsons	gut	Top Game	Alles Mega geil
Bike Race Free	gut	Cool	Sehr sehr cool
Hay Day	gut		Super Zeitvertreib und immer wieder mal neue Überraschungen. Weiter so
Die Simpsons	gut	Crash	Seit gestern nach mehrmaligen Neustart versuchen und an und abmelden ist der komplette Spielstand am Arsch. Komme immer wieder zum Anfangsvideo.
Die Simpsons	gut	Simpson Springfiel	Einfachen ein tolles Spiel.
Die Simpsons	schlecht		Man kommt gar nicht mehr ins Spiel. Immer verbindungsprobleme
Subway Surfers	gut		Ganz gut macht Spaß
Subway Surfers	gut	Sehr gut	Topp spiel macht echt spaß
Call Of Duty Heroes	gut	Cool	Mega cool
Call Of Duty Heroes	gut	Cool	Cool
Subway Surfers	gut	Subway	Voll abgefahren
Hay Day	schlecht		Schade habe alles gelöscht aufgrund der Empfehlungen jetzt Fang ich von vorne an. :(
Angry Birds	gut		Geil
Hay Day	schlecht		Komme nicht mehr ins Spiel rein Zeit laeuft wegen tom das ist ja komplett doof Bitte beheben
Tower Defense	gut	Sehr gut :-)	Normal gebe ich nie bewertung aber für das *****
Subway Surfers	gut	Subway Surfers	Richtig tolles Spiel
Die Simpsons	gut	Cool	Das spiele ist sehr lustig
Call Of Duty Heroes	gut	Top spiel	Keine Probleme läuft wie es soll
Die Simpsons	gut	Adden	Bitte added mich im Spiel es wäre natürlich nett mein Name ist markusrot6801
Hay Day	schlecht		Startet nicht
Die Simpsons	schlecht		Lagt mir zu viel
Hay Day	gut	Lol	Lololooloo
Angry Birds	gut	Super Spiel	Zeitvertreib mit suchtfaktor
Angry Birds	gut	Cool	Gh
Tower Defense	gut	Cool !	Echt cool
Die Simpsons	gut	zu wenig Donuts...	Sehr schön gemachtes Spiel mit Liebe zum Detail! Leider fehlt die Möglichkeit viel zu einem Zeitpunkt zu spielen, da man zunächst die Aufgaben erfüllen muss, welche lange dauern. Um diese Zeit zu überbrücken kann man zwar Donuts einsetzen, jedoch sind diese viel zu rar um sie dafür einzusetzen. Zusätzliche Häuser sind meiner Meinung nach viel zu teuer! Fazit: MEHR DONUTS!!! Würde mich über "adding" freuen: SkyleGG
Hay Day	gut	Perfekt	Einfach gigantisch das spiel!!
Hay Day	gut		Top Spiel!Ausnahme:Man sollte viel leichter an Diamanten,goldene Gutscheine, Äxte, Sägen, landes; scheunen und siloerweiterungen (die sachen die man dafür braucht), herankommen sonst verliert man schnell die lust daran
Subway Surfers	gut	Mega Gut	Alles
Hay Day	gut		Super Spiel. Leider immer noch zuwenig Äxte und Sägen.
Tower Defense	gut	Geil	Beste
Hay Day	gut	Total gutes, schönes Spiel	Sehr schön gestaltet
Die Simpsons	gut	Verleitet zu sehr Donuts zu kaufen..	Eigentlich mega spassiges spiel aber man will echtes geld ausgeben und iwie kein bock
Call Of Duty Heroes	gut	Geil	Echt tolles Spiel
Hay Day	gut	Best Game ever	Selbst meine Kids sind überzeugte Spieler. Family Game pur
Subway Surfers	gut	Echt cool	Ist echt gut
Die Simpsons	gut	macht süchtig!	und total viel spass. abwechslungsreich, kurzweilig und mit suchtpotenzial!
Die Simpsons	gut	Super	Das glaube ich nicht so leiwand(^o^) ACHTUNG: SUCHTGEFAHR
Hay Day	gut	Toll	Super cooles spiel
Tower Defense	schlecht	Ich schließe mich an	Seit dem Update ,3 verschiedene Geschäftsbedingungen. Zwei davon auch chinesisch . Da schließt man vielleicht ein Abo , Hähnchen kross gebacken oder so ab . Nix da was ich nicht lesen kann gibt es keine Zustimmung . Also deeinstall . Abofalle.....
Hay Day	gut	Cool	Es ist eine coole APP und ich habe Hay Day auch auf dem Teplet und bin jetzt dort level 75 und spiele es seid 1 Jahr und ein halbes und spiele es jetzt auch auf meinem Handy .ICH FINDE DIE APP EINFACH NUR COOL ODER GEIL
Subway Surfers	gut	Gutes Spiel	Das Spiel an sich finde ich klasse. Mittlerweile macht es richtig spass. Anfangs lief es nicht so gut aber mittlerweile top.
Hay Day	gut	Gut	:-)
Hay Day	gut		Coolllllllllllllleeeeeeeeessssssss Spiel
Subway Surfers	gut	GEILOOOOOOOOOOOOOOO	Hamma
Subway Surfers	gut	Geil	Einfach geil!!!
Hay Day	gut		Ich like it
Bike Race Free	gut		Geiles Spiel
Subway Surfers	gut	Es ist schon gut	Ich finde dieses spiel gut und man kann da auch aufgaben erfüllen damit man schneller einen neuen rekord bekommen kann aber das ist halt englisch und ich kann das manchmal gar nicht verstehen deshalb nur 4 sterne sonst TOP GAME ♡
Hay Day	gut	Cool	Cool
Die Simpsons	gut	Sehr guter Zeitvertreib	Bringt Spaß und ist ein super Zeitvertreib. Was mich etwas stört sind die ständiges Updates bzw. das sie so groß sind. Obwohl die Events meist ziemlich geil sind. Was noch cool wäre wäre ein Offline-Modus, sodass man es auch ohne Internet spielen kann und der Spielstand einfach später nachlädt. Dann gibts 5 Sterne. Aber ansonsten weiter so! Falls ihr Freunde sucht addet lemonerdbeere :D
Subway Surfers	gut	nett	Xd
Bike Race Free	gut	Voll geil	Die app is voll geil alda ...macht übelste spaß
Subway Surfers	gut		Coooooooles Spiel
Subway Surfers	gut	Wie cool	Das macht ein bißchen süchtig aber das Spiel ist cool
Bike Race Free	gut	Nice	Mir gefällt es weil es evo HD auch gefällt
Bike Race Free	gut	Love!	Love this game!
Die Simpsons	gut	Sehr gut!	Super nach dem Update ist es noch geiler geworden. Dieses Spiel lohnt sich auf jeden Fall und hat 100 Prozent Suchtfaktor. Wer mich adden möchte: Dona58, freue mich auf jeden Nachbarn.
Subway Surfers	gut		Super spiel
Hay Day	gut	Super Cool !!!!!!!	Super cool !!!!!!!!!!!!!!!!!! 100% Spaß
Die Simpsons	schlecht	DUMMMMMMMMMMMMMMM	Ich sag nur das Anglich wollte ich nur 00000 STERNE Machen
Die Simpsons	gut	Exellent	Voll geil
Hay Day	gut	Ohne geht nichts mehr :-)	Einfach einzigartig... Suchtgefahr durch vielfältige aufgaben.. Mindestens 5 Sterne :-)
Hay Day	schlecht	Naja	Bei mir stürzt immer ab
Cut The Rope 2	gut	Gut	Es ist sehr spannend und sehr witzig aber die Energieanzeige nervt
Bike Race Free	gut		Ich mag das Spiel das ist cool
Tower Defense	gut	Nice	Muss sagen war anfangs nicht begeister, aber jetzt suchtfaktor pur. Einziger nachteil die dauerhaften werbungen.
Die Simpsons	schlecht	Enttäuscht!!!!!	Das spiel is super, habe mir es seid langen wieder runtergeladen, aber werde das Spiel wieder löschen. Da es nur am ruckeln ist, und alle 5 min schmeißt er mich raus und ich muss alles wieder neu machen was ich gebaut habe. Das ist total assi. An mein Handy kann es nicht liegen da ich das HTC M9 habe, und das hat eine sehr hohe Leistung da es erst auf dem Markt gekommen ist. Bitte behebt den Fehler den gibt es 5 Sterne. Wer will hier Manuel_fx487
Farmville 2	gut		Hat einen gewissen suchtfaktor macht wirklich Spaß und wird nie langweilig. Sehr zu empfehlen
Bike Race Free	gut	Nice	Richtig Geilo
Farmville 2	schlecht	Blöd	Das Spiel hängt hat Virus
Cut The Rope 2	gut		Uuui
Farmville 2	gut	Kein Hund trotz Platz eins!	Trotz Platz eins beim ersten teil vom Event,keinen Hund bekommen. Fehler wurde bereingt,deswegen auch wieder volle Punkte.
Bike Race Free	gut	Super	^^
Die Simpsons	gut	Top	Macht süchtig
Hay Day	gut	cool	ich hatte es auch schon auf meinem alten handy ich liebe es einfach hay day halt
Die Simpsons	gut		Abstürze sind größtenteils behoben. Wäre cool, wenn man für alle Nachbarn Glocken hätte... Aber ansonsten gelungen. Suche noch aktive nachbarn, mein name: wirsing
Die Simpsons	gut		Geiles spiel funktioniert sehr gut
Hay Day	gut	Joel	Hay Day ist einfach nur Cool aber die Updates sind nich so schon
Temple Run	schlecht	Das ist gut	Tempel 2ist schieße
Call Of Duty Heroes	gut		Super!!!
Die Simpsons	gut	Suche neue Nachbarn	Norm85
Hay Day	gut	Geil	Best APP ever
Farmville 2	gut		Enloses spielen macht Spaß
Angry Birds	gut	Cool	macht süchtig
Die Simpsons	gut	Neue aktive Nachbarinos gesucht	Added mich: Schumilbs112
Hay Day	gut	Gut bis auf kleinigkeiten	Warum muss man eim angeln warten,was bringt das.? Warum kann man köder nicht verkaufen ?
Die Simpsons	schlecht	Ehmmm...	Hallo über 50 Mb speicher ja ne is klar ausserdem bugt es wie sau es wä so geil wenn nicht alle 5 min das spiel abstürzt würde es gerne wieder spielen aber ich hab fast alle bilder und andee apps deinstalliert aber es geht ìmmer noch nicht !!:'(
Subway Surfers	gut	Super	Das spiel macht gute laune und macht Spaß es stößt Ton super spiel ich liebe es &gt;3
Hay Day	gut		Ich liebe diese schöne ablenkung.einfach zu bedienen
Farmville 2	schlecht	Kompletter Farmverlust!!!	Mein kompletter Farmspielstand ist weg! Alle Tiere, alles!!!! Ich kriege keinerlei Verbindungen mehr. Weder zu Facebook noch zu Google!!! Alle meine anderen Apps funktionieren einwandfrei, nur diese nicht!!! Das geht echt zu weit. Habe viel Geld und Zeit investiert und jetzt ist alles weg!! Das ist eine Riesenabzocke!!!!
Hay Day	gut	Leonie	Einfach cooooooooooooolllllllllllllllllllllllllll
Subway Surfers	gut	Coooool	Macht mega spass
Temple Run	gut	Greeat	Super spiel! :-)
Hay Day	schlecht	super	ich komm nicht rein und im play store is nix mit aktualisieren.. nervt
Die Simpsons	gut	Lol	Polig
Subway Surfers	gut		Macht sehr viel Spaß
Bike Race Free	gut	Es macht Spaß aber wie kommt man bei dünnen 2 weiter	Es macht Spaß und ich suchte es
Subway Surfers	gut	Perfekt	Perfekt ♥♥
Subway Surfers	gut	Lol	Das Spiel ist cool.
Die Simpsons	gut	Suchtfaktor hoch	Tolles spiel. Suche noch nachbarn. Addet mich. Aywien.
Subway Surfers	gut	Ich	Ich
Subway Surfers	gut	Alireza	Cool
Subway Surfers	gut	COOL	Einfach nur cool
Farmville 2	schlecht	BITTE bringt meinen Verkauf in Ordnung (funktioniert noch immer nicht richtig, seit 14 Wochen :-((( )	Ich werde kaum in den globalen Handel geleitet und das grüne Hackerl funktioniert auch nicht! BITTE UM LAGERPLATZ-MÖGLICHKEITEN für Ausgezeichnete Tiere die verbrauchen sehr viel Platz! Sofortsaat sollte auch für alle Verbandsmitglieder möglich sein und nicht nur FB- Freunde!
Call Of Duty Heroes	gut	Cool	Macht Spaß aber zum teil lange Entwicklungszeiten. Zu empfehlen
Die Simpsons	gut	Genial	Es gab noch nie ein Spiel welches ich so lange gespielt habe!!! Spiele es seit dem es das Spiel für Android gibt. Bitte adden artur495! Vielen Dank!
Subway Surfers	gut		Das istein geiles spiel
Hay Day	gut		Kann man den ganzen Tag spielen. Gibt immer was zu tun.
Angry Birds	gut		Klasse
Subway Surfers	gut	Sehr gutt	Es harkt nicht und es ist gutt
Hay Day	gut		Gut!
Cut The Rope 2	gut	wann kommen neue levels?	Ich habe schon alle Versionen von 'Cut the rope' gespielt. Wieso gibt es " My Om Nom " nicht für Android?!
Subway Surfers	gut	OHA!!	Ich hab 100000 Geld
Die Simpsons	gut		Spiele die simpsons schon 2 Jahre, bin immer zufrieden mit diesem Spiel.
Hay Day	gut		Ich mag das spiel sehr
Subway Surfers	gut		Super Tolles Spiel das ist mega cool
Bike Race Free	gut		I don't know but I love it
Hay Day	gut	HAMMER	Mein vater ist richtig gut und ich bin level 10 Jay
Die Simpsons	gut	Toll (*) nimmt Zeit in Anspruch	Wäre super, wenn man alle Charaktere mit einem Klick gleich lang beschäftigen könnte... Aktuell dauert das einzelne abtippen inkl. Freunde Besuche gute 45 Minuten, das ist definitiv zu lange
Subway Surfers	gut	Gut	Änlich wie Temple Run
Farmville 2	gut		N1
Subway Surfers	gut	Gur	Nette Abwechslung
Die Simpsons	gut	Hammer geil	Ich spiele das spiel jeden Tag und ich habe garnichts zu Beschwerren
Die Simpsons	schlecht		Ich wollte mir so ein Origin Konto machen aber es geht einfach nicht!!! Bitte beheben!!!
Subway Surfers	schlecht	RUCKELT	lässt sich nicht mehr mit facebook verbinden, der ständig ruckelnde mist wurde gelöscht...
Hay Day	schlecht	??	Ich versteh nicht wie das gehen soll ich hab hay day auf meinem alten handy gehabt und das wurde kaputt jetzt hab ich ein neues natürlich hab ich das spiel wieder runter geladen unf wollte mich gleich mit facebook verknüpfen um meine alte farm wieder zu bekommen aber ich versteh nicht was man da eingebn muss?? Ich bitte um schnelle rückmeldung oder behebung
Temple Run	gut	Voll cool empfehle ich euch gon arlind der ei	Cool
Subway Surfers	gut	Surfers	Genial
Die Simpsons	gut	Cool	ich find das spiel wirklich gut auch wenn es andere nicht so finden es liegt an euch nicht am spiel
Die Simpsons	schlecht	Häufiger Absturz	Lief bis Mitte Dez ohne beanstandung stabil und seid dem ein Absturz nach dem anderen
Die Simpsons	gut		Super cooles Spiel. Macht Süchtig. Suche Nachbarn unter Wicki67.
Hay Day	gut	Sssssuuuuuupppppppeeeeerrrrrrrr	Beste Spiel der Welt. Aber clach of clans ist besser =-)
Subway Surfers	gut	Geil	Das spiel mag ich sehr dolle
Farmville 2	gut	Hat mir sehr gut gefallen bin aber sehr verärgert seit tagen lädt nur mehr 22% ich hoffe das ändert sich bald wieder !!!!!	Danke
Subway Surfers	schlecht		Langweilig. Immer das selbe. -.-
Die Simpsons	gut	Top!!!	Immer mal wieder zum klicken gut. Läuft problemlos und macht Spaß. Ein paar Verbesserungen zum verkaufen von diversen Aktions Inhalten wäre gut oder Optimierung des Baumenüs. Trotzdem 5☆
Farmville 2	gut		Cool
Subway Surfers	gut		Ich finde es einfach toll
Subway Surfers	gut	Cool	Cooooooooooooooooooooooooooooooooooooollllllllll
Hay Day	gut		Super
Call Of Duty Heroes	gut	Sehr gut	Das Spiel is unbeschreiblich &gt;:)
Hay Day	gut	Sehr gut	Das Spiel macht sehr viel Spass und es ist auch schön, dass man sich alles erarbeiten kann und kein reales Geld investieren muss um Dinge freizuschalten.
Hay Day	gut	Echt	Echt Suppper das Spiel! 👍🎮😃💕👏
Temple Run	schlecht	Scheißee	Scheißee
Cut The Rope 2	gut		Gut
Call Of Duty Heroes	gut		Gut
Die Simpsons	schlecht		Die langen Events gehn mir so auf den Sack.Ich spiel das kaum noch x.x
Temple Run	gut		Suuuuupeeeeer
Die Simpsons	gut	Läuft, addet mich!	Adden: dustintp547
Subway Surfers	gut	Geil	Geil geil geil geil geil geil geil geil geil geil geil geil geil geil
Call Of Duty Heroes	gut		Super Spiel macht richtig viel Spaß !!!
Subway Surfers	gut		Hammer Beschäftigung wenn man beim Arzt sitzt.
Subway Surfers	gut		Super Spiel
Subway Surfers	gut		Meine Freundin hat ein Mikrosoft und ich habe ein Note 4 bei ihr bin ich besser als bei an meinen Handy das Spiel ist richtig cool
Die Simpsons	gut	Nice !	Ist ja schon ziemlich nice :D
Farmville 2	gut		Das Spiel hängt sich öfters auf!
Call Of Duty Heroes	gut		Nach update läuft alles wider wie es soll.
Subway Surfers	gut		Das ist cool
Temple Run	gut	Weil Baum	Weil cool
Die Simpsons	gut	Super Spiel, suche noch Nachbarn	Suche noch dringend Nachbarn :) alina03033
Die Simpsons	schlecht		Die langen Quests gehn mir so auf den Sack.Ich spiel das kaum noch x.x
Die Simpsons	gut		Hallo wer brauch noch Nachbarn ich brauche noch welche würde mich echt freuen Chantalbeyer
Tower Defense	schlecht	Bedingungen nicht akzeptabel	Geschäftsbedingungen auf koreanisch? Wie soll ich da zustimmen? Leider unspielbar!
Subway Surfers	gut		cool nur Stop manchmal konnten wir nur die sind mir ein Ende nur Stop
Farmville 2	gut		Super
Subway Surfers	gut	Gut	Aber das neue update ist nicht das beste aber coll
Subway Surfers	schlecht	SUPER COOL	Dieses Spiel ist einfach toll und einem wird nie langweilig :-)
Subway Surfers	schlecht	Es ist gut aber...	Es hackt bei mir nicht aber es kommt immer werbung und bitte beheben sonst wurde ich 5 sterne geben
Subway Surfers	gut	Manchmal hakt;s	Leider hakt es!?
Subway Surfers	gut	Exelent	Geilo
Die Simpsons	gut	Beste	Einfach nur geil. Name: fcnico123
Subway Surfers	gut		Sehr gut ist das Spiel
Die Simpsons	gut		Finde es teilweise langwierig und teuer. Aber es macht Spaß. Brauche dringend neue Nachbarn misssteele89
Die Simpsons	schlecht	Geht nix mehr	Ich komme ins spiel nicht mehr rein lädt und dann stürzt es ab täglich spielt man und dann sowas
Subway Surfers	gut	Wow	Kules spiel
Subway Surfers	gut	Super nur...	...wenn jetzt noch meine Tasten vom Z Ultra ausblendet ist alles perfeckt!!:D
Hay Day	gut	Mir macht es spaß	Ich liebe es ob woll ich erst Level 10bin
Temple Run	gut	Cool	Aber es is schon tempel run 2drausen
Call Of Duty Heroes	gut	SUPER	Super cooles spiel nur mehr einheiten wären cool
Subway Surfers	gut		Cool
Hay Day	gut	Ist schon gut aber	Das spiel an sich ist schon gut aber es ist zwar nicht perfekt aber es verdient die vier sterne aber noch nicht gut genug für 5 sterne
Die Simpsons	gut	Gut	Ich finde es ja gut aber irgendwie muss mal auch etwas neuse von den Simson rauskommen
Hay Day	gut	BEI MIR KLAPPT ALLES	Und Christiane B. Bei mir ist das alles nicht und ich hab auch ein tap also kann das garnicht bei dir sein denn wo ich ein htc hatte wars auch nicht soooo wie bei dir
Subway Surfers	gut	★Jo★	Es macht einfach nur spaß und cool!!!!
Hay Day	schlecht		Kann das Spiel seit dem Update nicht aktualisieren auf meinen Tablet, es steht immer nur öffnen. Habe es deinstalliert und neu runter geladen. Leider ohne Erfolg bitte beheben.
